X_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
1661,10800005,G TATTOO & PIERCING,"821 EGLINTON AVE W, UNIT 102",Ear Piercing,Pass,2023-12-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.42471, 43.70095]]}"
1662,10800005,G TATTOO & PIERCING,"821 EGLINTON AVE W, UNIT 102",Micropigmentation/Microblading,Pass,2023-12-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.42471, 43.70095]]}"
1663,10800005,G TATTOO & PIERCING,"821 EGLINTON AVE W, UNIT 102",Tattooing,Pass,2023-12-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.42471, 43.70095]]}"
1664,10800039,CANADIAN HAIR SALON,"4438 SHEPPARD AVE E, 122",Barbering & Hairdressing,Pass,2023-12-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26775, 43.78804]]}"
1665,10800039,CANADIAN HAIR SALON,"4438 SHEPPARD AVE E, 122",Barbering & Hairdressing,Conditional Pass,2023-12-11,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fixture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26775, 43.78804]]}"
1666,10800147,HAIR STUDIO,2596 BIRCHMOUNT RD,Barbering & Hairdressing,Pass,2023-12-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30248, 43.79018]]}"
1667,10800251,DERMLIGHTCEUTICALS,"5144 DUNDAS ST W, LOWER LEVEL",Aesthetics,Pass,2023-12-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53377, 43.64373]]}"
1668,10800302,TOWER BARBERSHOP,231 QUEEN ST W,Barbering & Hairdressing,Pass,2023-12-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3882, 43.65027]]}"
1669,10800517,DUNDAS SQUARE BARBERS INC,19 DUNDAS SQ,Aesthetics,Pass,2023-12-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.37986, 43.65578]]}"
1670,10800517,DUNDAS SQUARE BARBERS INC,19 DUNDAS SQ,Barbering & Hairdressing,Pass,2023-12-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.37986, 43.65578]]}"
1671,10800598,HEADCASE BARBERSHOP,"1754 EGLINTON AVE W, FRONT END",Barbering & Hairdressing,Pass,2024-01-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44812, 43.69639]]}"
1672,10800650,CHICOMALOX,1752 EGLINTON AVE W,Tattooing,Pass,2023-12-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44803, 43.69641]]}"
1673,9428821,EPIC HAIR SALON,"1880 EGLINTON AVE E, UNIT-19",Barbering & Hairdressing,Pass,2023-11-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29949, 43.72553]]}"
1674,9428766,SHINY BEAUTY SPA,"3850 SHEPPARD AVE E, UNIT-35",Aesthetics,Pass,2023-08-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29225, 43.78394]]}"
1675,9428766,SHINY BEAUTY SPA,"3850 SHEPPARD AVE E, UNIT-35",Barbering & Hairdressing,Pass,2023-08-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29225, 43.78394]]}"
1676,9428766,SHINY BEAUTY SPA,"3850 SHEPPARD AVE E, UNIT-35",Ear Piercing,Pass,2023-08-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29225, 43.78394]]}"
1677,9428766,SHINY BEAUTY SPA,"3850 SHEPPARD AVE E, UNIT-35",Nails,Pass,2023-08-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29225, 43.78394]]}"
1678,9428774,ROCCHETTI'S HOUSE OF BEAUTY INC,"1530 ALBION RD, UNIT-T371",Aesthetics,Pass,2023-11-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.58461, 43.74177]]}"
1679,9428774,ROCCHETTI'S HOUSE OF BEAUTY INC,"1530 ALBION RD, UNIT-T371",Ear Piercing,Pass,2023-11-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.58461, 43.74177]]}"
1680,9428774,ROCCHETTI'S HOUSE OF BEAUTY INC,"1530 ALBION RD, UNIT-T371",Nails,Pass,2023-11-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.58461, 43.74177]]}"
1681,9428805,NEW IMAGE UNISEX SALON,845 ALBION RD,Aesthetics,Pass,2023-09-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55995, 43.73444]]}"
1682,9428805,NEW IMAGE UNISEX SALON,845 ALBION RD,Barbering & Hairdressing,Pass,2023-09-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55995, 43.73444]]}"
1683,9428805,NEW IMAGE UNISEX SALON,845 ALBION RD,Ear Piercing,Pass,2023-09-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55995, 43.73444]]}"
1684,9428822,HIP HOP NAILS,"1880 EGLINTON AVE E, UNIT-30",Aesthetics,Pass,2023-11-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29949, 43.72553]]}"
1685,9428822,HIP HOP NAILS,"1880 EGLINTON AVE E, UNIT-30",Nails,Pass,2023-11-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.29949, 43.72553]]}"
1686,9428845,KINGSWAY RETIREMENT HAIR SALON,4251 DUNDAS ST W,Aesthetics,Pass,2023-11-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51445, 43.65888]]}"
1687,9428845,KINGSWAY RETIREMENT HAIR SALON,4251 DUNDAS ST W,Barbering & Hairdressing,Pass,2023-11-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51445, 43.65888]]}"
1688,9428845,KINGSWAY RETIREMENT HAIR SALON,4251 DUNDAS ST W,Nails,Pass,2023-11-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51445, 43.65888]]}"
1689,9428871,FIRST IMPRESSION HAIR STUDIO,746 DUFFERIN ST,Barbering & Hairdressing,Pass,2024-01-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43299, 43.65309]]}"
1690,9428913,NAIL GALLERY,"235 DIXON RD, UNIT-4A",Aesthetics,Pass,2023-12-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.54392, 43.69669]]}"
1691,9428913,NAIL GALLERY,"235 DIXON RD, UNIT-4A",Nails,Pass,2023-12-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.54392, 43.69669]]}"
1692,9428922,ALA BEAUTY SALON,748 ANNETTE ST,Barbering & Hairdressing,Pass,2023-10-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48701, 43.65875]]}"
1693,9428955,HAIR SUPREME,385 ALBION RD,Barbering & Hairdressing,Pass,2023-08-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55161, 43.72573]]}"
1694,9428955,HAIR SUPREME,385 ALBION RD,Barbering & Hairdressing,Conditional Pass,2023-07-27,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fail to collect and remove waste as often as necessary to maintain sanitary condition. Reg. Subsec. 8 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55161, 43.72573]]}"
1695,10410383,MOONSHINE UNISEX HAIR SALON,"1749 JANE ST, UNIT-1",Barbering & Hairdressing,Pass,2023-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.5041, 43.7051]]}"
1696,10405808,MAGIC TOUCH BEAUTY SALON,1250 BLOOR ST W,Barbering & Hairdressing,Pass,2020-03-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44028, 43.65917]]}"
1697,10406583,TOPCUTS,801 BAY ST,Barbering & Hairdressing,Pass,2023-07-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38561, 43.66114]]}"
1698,10406583,TOPCUTS,801 BAY ST,Barbering & Hairdressing,Pass,2020-03-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38561, 43.66114]]}"
1699,10406602,EXOTIX STUDIOS,"163 SPADINA AVE, FLR-2",Body Piercing,Pass,2024-01-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39588, 43.64851]]}"
1700,10406602,EXOTIX STUDIOS,"163 SPADINA AVE, FLR-2",Body Piercing,Conditional Pass,2024-01-15,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39588, 43.64851]]}"
1701,10410470,EDWIN AT HOUSE OF DUMONT,200A CARLTON ST,Barbering & Hairdressing,Pass,2020-02-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.37047, 43.6639]]}"
1702,10410925,VAN  BARBER & HAIRSTYLING,4A WELLESLEY ST W,Barbering & Hairdressing,Pass,2023-08-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38485, 43.66499]]}"
1703,10412416,KEDAR HAIR INC,4417 SHEPPARD AVE E,Barbering & Hairdressing,Pass,2020-02-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26896, 43.78724]]}"
1704,10412600,PLEASANT NAILS,653 MOUNT PLEASANT RD,Aesthetics,Pass,2023-07-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38876, 43.70546]]}"
1705,10412600,PLEASANT NAILS,653 MOUNT PLEASANT RD,Aesthetics,Pass,2022-09-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38876, 43.70546]]}"
1706,10412600,PLEASANT NAILS,653 MOUNT PLEASANT RD,Aesthetics,Pass,2020-02-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38876, 43.70546]]}"
1707,10412600,PLEASANT NAILS,653 MOUNT PLEASANT RD,Nails,Pass,2023-07-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38876, 43.70546]]}"
1708,10412600,PLEASANT NAILS,653 MOUNT PLEASANT RD,Nails,Pass,2022-09-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38876, 43.70546]]}"
1709,10412600,PLEASANT NAILS,653 MOUNT PLEASANT RD,Nails,Pass,2020-02-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38876, 43.70546]]}"
1710,10413064,HAIR EXPRESSIONS SALON & SPA,1410 DANFORTH AVE,Barbering & Hairdressing,Pass,2023-08-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.32756, 43.68273]]}"
1711,10413095,SASSI NAILZ,789 LAWRENCE AVE W,Aesthetics,Pass,2023-08-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45393, 43.71383]]}"
1712,10413095,SASSI NAILZ,789 LAWRENCE AVE W,Aesthetics,Conditional Pass,2023-08-08,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45393, 43.71383]]}"
1713,10413095,SASSI NAILZ,789 LAWRENCE AVE W,Nails,Pass,2023-08-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45393, 43.71383]]}"
1714,10413095,SASSI NAILZ,789 LAWRENCE AVE W,Nails,Conditional Pass,2023-08-08,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45393, 43.71383]]}"
1715,10496743,HAIR CANADA STYLISTS,"2643 ISLINGTON AVE, UNIT-A",Aesthetics,Pass,2023-11-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56534, 43.73817]]}"
1716,10496743,HAIR CANADA STYLISTS,"2643 ISLINGTON AVE, UNIT-A",Barbering & Hairdressing,Pass,2023-11-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56534, 43.73817]]}"
1717,10495347,DANFORTH BARBER & SALON,1319 DANFORTH AVE,Aesthetics,Pass,2023-10-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.32947, 43.68185]]}"
1718,10495347,DANFORTH BARBER & SALON,1319 DANFORTH AVE,Barbering & Hairdressing,Pass,2023-10-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.32947, 43.68185]]}"
1719,10495399,ARISTOTELIS HAIRSTYLING,"438 RICHMOND ST W, UNIT-5",Barbering & Hairdressing,Pass,2024-01-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39689, 43.64802]]}"
1720,10495399,ARISTOTELIS HAIRSTYLING,"438 RICHMOND ST W, UNIT-5",Barbering & Hairdressing,Pass,2023-07-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39689, 43.64802]]}"
